rank,uid,username,type,accompany,medal_name,medal_level
1,5729200,畏光゛,舰长,1503,供血包,51
2,3493294526958393,萝宝宝の月月,舰长,1026,供血包,46
3,11965818,转生成为超好用电击棒,舰长,906,供血包,43
4,9189063,缺德金毛,舰长,211,供血包,41
5,519274401,CL_LuckyE,舰长,924,供血包,40
6,34157994,爱学习的萌新白面包,舰长,1062,供血包,39
7,79963241,cube_miku,舰长,390,供血包,39
8,367346953,洛天启I黑星,舰长,1545,供血包,39
9,424384495,傲罗の假期,舰长,963,供血包,37
10,36132907,猫鳄霸,舰长,989,供血包,37
11,60461156,-我-永远喜欢爱莉希雅,舰长,619,供血包,36
12,484156,欧卡尼亚,舰长,1520,供血包,36
13,573508245,鸢桦aky,舰长,704,供血包,36
14,437490940,养马糕手-,舰长,989,供血包,35
15,189598054,i珂i,舰长,1018,供血包,35
16,1512279910,我是路痴qwq,舰长,141,供血包,35
17,368890986,青柠绝配鱼香肉丝,舰长,124,供血包,35
18,264489711,北极星夜,舰长,871,供血包,35
19,509846987,枫浅沐熙,舰长,1028,供血包,35
20,32957306,monky_kon,舰长,456,供血包,35
21,106797737,yameito,舰长,1258,供血包,34
22,650902976,星辰落缨,舰长,150,供血包,34
23,9174916,千与康居,舰长,120,供血包,34
24,3546393505433751,爱情是糖捏,舰长,989,供血包,34
25,123729248,天麟夜宇,舰长,538,供血包,34
26,591355861,小小空洞骑士,舰长,945,供血包,33
27,3546669796821037,何处梦清秋,舰长,702,供血包,32
28,11398089,一里Bocchi酱,舰长,334,供血包,31
29,1356196765,徐泽魈杨,舰长,300,供血包,30
30,347897700,水晶冥,舰长,154,供血包,30
31,528746345,k4ksaw,舰长,196,供血包,30
32,13342984,真装路过,舰长,53,供血包,30
33,3546980712188599,太阳又坠机了,舰长,151,供血包,29
34,234314275,半月秋风半月寒,舰长,175,供血包,29
35,1894165135,心累的阿天,舰长,21,供血包,28
36,1777382674,泠爱云,舰长,94,供血包,28
37,385307665,全世界唯一孤寡,舰长,104,供血包,28
38,39820524,牵丝喵neco,舰长,132,供血包,28
39,1394836081,_柒拾叁_,舰长,99,供血包,27
40,479213028,粉雾彼岸,舰长,74,供血包,27
41,511106780,璃悠冰馨雅,舰长,35,供血包,26
42,3493142441495255,maple_落江枫,舰长,38,供血包,25
43,620493,面包の炼奶,舰长,44,供血包,25
44,66689820,嵢漓,舰长,89,供血包,25
45,693011621,熟悉又陌生的,舰长,4,供血包,24
46,3546374318590320,离雨去,舰长,22,供血包,23
47,284586935,繁花予辰砂,舰长,30,供血包,22
48,23661814,一江秋渡,舰长,28,供血包,22
49,3546569924151699,岩栖_-_,舰长,12,供血包,21
50,89653049,紫月-魅影,舰长,28,供血包,21
51,364881393,千里星辰,舰长,4,供血包,21
52,9971359,没有色彩的凡,舰长,25,供血包,21
53,1247911966,是星的呀_,舰长,11,供血包,21
