rank,uid,username,type,accompany,medal_name,medal_level
1,519274401,CL_LuckyE,提督,833,供血包,40
2,9174916,表弟代管号灬不是本人,提督,29,供血包,34
3,5729200,畏光゛,舰长,1412,供血包,51
4,3493294526958393,萝宝宝の月月,舰长,935,供血包,46
5,11965818,膏青木马,舰长,815,供血包,43
6,9189063,缺德金毛,舰长,123,供血包,40
7,34157994,爱学习的萌新白面包,舰长,971,供血包,39
8,367346953,洛天启I黑星,舰长,1454,供血包,39
9,79963241,cube_miku,舰长,303,供血包,39
10,677668473,萝哥の现亦,舰长,875,供血包,37
11,424384495,傲罗の假期,舰长,872,供血包,37
12,36132907,猫鳄霸,舰长,898,供血包,37
13,452182553,一条咸化鲨鱼,舰长,979,供血包,36
14,60461156,-我-永远喜欢爱莉希雅,舰长,528,供血包,36
15,11933095,靑鋆子,舰长,785,供血包,36
16,484156,欧卡尼亚,舰长,1429,供血包,35
17,456839656,凌冬寒九,舰长,1053,供血包,35
18,573508245,鸢桦aky,舰长,621,供血包,35
19,437490940,养马糕手-,舰长,898,供血包,35
20,189598054,i珂i,舰长,927,供血包,35
21,509846987,枫浅沐熙,舰长,937,供血包,35
22,264489711,北极星夜,舰长,780,供血包,35
23,1512279910,我是路痴qwq,舰长,56,供血包,35
24,13313146,御坂スティーブ,舰长,552,供血包,34
25,32957306,monky_kon,舰长,365,供血包,34
26,1695619600,阳气四射,舰长,746,供血包,34
27,650902976,星辰落缨,舰长,59,供血包,34
28,1789334557,浅川舍人,舰长,127,供血包,34
29,106797737,yameito,舰长,1167,供血包,33
30,363857729,玉咩咩碳,舰长,602,供血包,33
31,3546393505433751,爱情是糖捏,舰长,898,供血包,33
32,2612212,鱼小年儿,舰长,229,供血包,33
33,591355861,小小空洞骑士,舰长,854,供血包,33
34,4738109,绯樱_-,舰长,793,供血包,32
35,363297560,乙坂奈绪,舰长,573,供血包,32
36,15201741,炼金师的炼习作,舰长,139,供血包,32
37,30683849,风凌碧落,舰长,520,供血包,31
38,3546669796821037,何处梦清秋,舰长,611,供血包,31
39,352634648,登deng等瞪,舰长,33,供血包,31
40,137309469,小N我的超人,舰长,177,供血包,31
41,359936819,眠眠骑萝宝2号,舰长,93,供血包,31
42,1610659549,皮皮小八,舰长,92,供血包,30
43,11398089,一里Bocchi酱,舰长,243,供血包,30
44,494671967,故寓诸无竟,舰长,153,供血包,30
45,528746345,k4ksaw,舰长,105,供血包,30
46,3493128373799849,想去em忘词了,舰长,173,供血包,30
47,1169667370,北涯先生,舰长,183,供血包,29
48,33380498,SAT竹唤夏,舰长,136,供血包,29
49,348673625,w歪比w巴卜w,舰长,310,供血包,29
50,343836607,二零237,舰长,190,供血包,29
51,173903164,玄米抹茶-,舰长,123,供血包,29
52,347897700,水晶冥,舰长,63,供血包,29
53,3706948945971456,白梓琳白梓琳,舰长,36,供血包,28
54,297704428,我就想要咕咕咕咕咕,舰长,123,供血包,28
55,1440752106,春风共作狮子鸣-,舰长,126,供血包,28
56,1299403436,QyTitan,舰长,144,供血包,28
57,3546645459372400,money_for,舰长,126,供血包,27
58,233645397,蘇軒然,舰长,152,供血包,27
59,194161746,苍小郁TT,舰长,58,供血包,27
60,30840134,冒菜只吃番茄锅,舰长,63,供血包,26
61,240421,ya溪溪桃花雨,舰长,25,供血包,26
62,24750446,眠眠子不困,舰长,33,供血包,26
63,477256009,嘟肥嘟嘟,舰长,9,供血包,26
64,310932764,眠眠龟龟,舰长,5,供血包,26
65,385307665,全世界唯一孤寡,舰长,33,供血包,26
66,233862617,咋也不知道叫啥名,舰长,23,供血包,26
67,291320395,蒲川邱库,舰长,33,供血包,26
68,397842256,心理委员哈基黎明,舰长,63,供血包,25
69,3461582558333746,忘年忽念,舰长,56,供血包,25
70,33056284,枯红山海棠,舰长,29,供血包,25
71,666960177,三千红丝缘何处,舰长,3,供血包,25
72,3546597715610130,原野三三w,舰长,24,供血包,25
73,14788413,1淡淡,舰长,3,供血包,24
74,488010195,无敌猫猫猫猫猫头,舰长,63,供血包,24
75,4112218,巧羽无双,舰长,9,供血包,24
76,1777382674,泠爱云,舰长,3,供血包,24
77,391550493,不纯少年qk,舰长,3,供血包,24
78,1247034610,永夜_余音,舰长,3,供血包,24
79,14357432,引魂入梦--,舰长,3,供血包,23
80,18526145,陈年老拉菲,舰长,3,供血包,23
81,335336916,wdf亡者,舰长,3,供血包,22
82,310597090,浅音早饭雅,舰长,2,供血包,22
83,3494365253077325,Death汪,舰长,9,供血包,22
84,1415676595,听歌伊人,舰长,2,供血包,22
85,487944808,-赛博猴御医,舰长,6,供血包,22
86,1665971292,白泽--星神版,舰长,8,供血包,22
87,3706949417831092,_我讨厌所有人_,舰长,8,供血包,22
88,372707324,最爱药渣炖萝卜,舰长,3,供血包,22
89,692424477,0零遴,舰长,8,供血包,21
90,16617330,无言silence,舰长,3,供血包,21
91,31299165,爱瞎玩的蛋蛋,舰长,3,供血包,21
92,39338622,传人还是传人,舰长,3,供血包,21
93,386636970,折仙i,舰长,3,供血包,21
94,323622769,升宇笙,舰长,3,供血包,21
95,156736451,草丛中的小坑比,舰长,3,供血包,21
96,402083485,摆烂的小lon包,舰长,3,供血包,21
97,433230333,彩色激光,舰长,3,供血包,21
98,1942327076,晦明如暗,舰长,2,供血包,21
99,402794306,雷菲尔德,舰长,3,供血包,21
100,3546581875821346,蕗茜菲尔,舰长,3,供血包,21
