rank,uid,username,type,accompany,medal_name,medal_level
1,9174916,饼妹专属灬521限定版,提督,62,供血包,34
2,5729200,畏光゛,舰长,1445,供血包,51
3,3493294526958393,萝宝宝の月月,舰长,968,供血包,46
4,11965818,转生成为超好用电击棒,舰长,848,供血包,43
5,9189063,缺德金毛,舰长,153,供血包,40
6,519274401,CL_LuckyE,舰长,866,供血包,40
7,34157994,爱学习的萌新白面包,舰长,1004,供血包,39
8,367346953,洛天启I黑星,舰长,1487,供血包,39
9,79963241,cube_miku,舰长,332,供血包,39
10,677668473,萝哥の现亦,舰长,908,供血包,37
11,424384495,傲罗の假期,舰长,905,供血包,37
12,36132907,猫鳄霸,舰长,931,供血包,37
13,60461156,-我-永远喜欢爱莉希雅,舰长,561,供血包,36
14,11933095,靑鋆子,舰长,818,供血包,36
15,484156,欧卡尼亚,舰长,1462,供血包,36
16,437490940,养马糕手-,舰长,931,供血包,35
17,573508245,鸢桦aky,舰长,654,供血包,35
18,189598054,i珂i,舰长,960,供血包,35
19,1512279910,我是路痴qwq,舰长,89,供血包,35
20,264489711,北极星夜,舰长,813,供血包,35
21,509846987,枫浅沐熙,舰长,970,供血包,35
22,32957306,monky_kon,舰长,398,供血包,34
23,1695619600,阳气四射,舰长,779,供血包,34
24,650902976,星辰落缨,舰长,92,供血包,34
25,152425867,戳戳是坏蛋,舰长,511,供血包,34
26,1789334557,浅川舍人,舰长,160,供血包,34
27,106797737,yameito,舰长,1200,供血包,34
28,3546393505433751,爱情是糖捏,舰长,931,供血包,33
29,591355861,小小空洞骑士,舰长,887,供血包,33
30,4738109,绯樱_-,舰长,826,供血包,32
31,501191565,白墨猛的一批,舰长,271,供血包,32
32,15201741,炼金师的炼习作,舰长,172,供血包,32
33,30683849,风凌碧落,舰长,553,供血包,32
34,3546669796821037,何处梦清秋,舰长,644,供血包,31
35,137309469,小N我的超人,舰长,208,供血包,31
36,1500544767,你云夜能有什么坏心思,舰长,263,供血包,30
37,11398089,一里Bocchi酱,舰长,276,供血包,30
38,3461576619199229,绪山洛,舰长,91,供血包,30
39,1356196765,徐泽魈杨,舰长,242,供血包,30
40,528746345,k4ksaw,舰长,138,供血包,30
41,347897700,水晶冥,舰长,96,供血包,29
42,477256009,嘟肥嘟嘟,舰长,35,供血包,29
43,505800931,清氵连,舰长,180,供血包,29
44,3546980712188599,太阳又坠机了,舰长,93,供血包,28
45,1440752106,春风共作狮子鸣-,舰长,159,供血包,28
46,8558920,一天九杯奶茶的Master,舰长,151,供血包,28
47,401601766,孑孓排骨汤,舰长,121,供血包,28
48,33056284,枯红山海棠,舰长,61,供血包,28
49,39820524,牵丝喵neco,舰长,85,供血包,26
50,666960177,三千红丝缘何处,舰长,36,供血包,26
51,16611962,哈撒孤独,舰长,61,供血包,25
52,1777382674,泠爱云,舰长,36,供血包,25
53,3461582558333746,忘年忽念,舰长,89,供血包,25
54,2141117570,万万灵,舰长,31,供血包,25
55,535542637,ulsmallzhou,舰长,31,供血包,25
56,897992,苏京一片雪白,舰长,61,供血包,25
57,515187863,六个硬币冲冲冲,舰长,31,供血包,25
58,66689820,嵢漓,舰长,31,供血包,24
59,487944808,赛博猴御医,舰长,39,供血包,24
60,692424477,0零遴,舰长,41,供血包,24
61,176866047,雪夜的皮皮蛋,舰长,15,供血包,24
62,1942327076,晦明如暗,舰长,35,供血包,24
63,3546581875821346,蕗茜菲尔,舰长,36,供血包,23
64,259474329,蜘蛛女神白織,舰长,31,供血包,23
65,426228455,玄非_,舰长,31,供血包,23
66,2097183,就叫可乐吧ヤ,舰长,31,供血包,23
67,4966834,Jill是鸽子,舰长,31,供血包,23
68,6838639,一见钟情528,舰长,27,供血包,22
69,527492541,-悠悠茶-,舰长,5,供血包,22
70,327105404,木呆的猫小白,舰长,9,供血包,21
71,38161805,倒头就睡的萧同学,舰长,27,供血包,21
72,3546759229868162,语栀-_,舰长,27,供血包,21
