rank,uid,username,type,accompany,medal_name,medal_level
1,9174916,糖宝限定520版灬皮神,提督,61,供血包,34
2,5729200,畏光゛,舰长,1444,供血包,51
3,3493294526958393,萝宝宝の月月,舰长,967,供血包,46
4,11965818,转生成为超好用电击棒,舰长,847,供血包,43
5,9189063,缺德金毛,舰长,152,供血包,40
6,519274401,CL_LuckyE,舰长,865,供血包,40
7,34157994,爱学习的萌新白面包,舰长,1003,供血包,39
8,367346953,洛天启I黑星,舰长,1486,供血包,39
9,677668473,萝哥の现亦,舰长,907,供血包,37
10,424384495,傲罗の假期,舰长,904,供血包,37
11,36132907,猫鳄霸,舰长,930,供血包,37
12,60461156,-我-永远喜欢爱莉希雅,舰长,560,供血包,36
13,11933095,靑鋆子,舰长,817,供血包,36
14,484156,欧卡尼亚,舰长,1461,供血包,36
15,573508245,鸢桦aky,舰长,653,供血包,35
16,437490940,养马糕手-,舰长,930,供血包,35
17,189598054,i珂i,舰长,959,供血包,35
18,1512279910,我是路痴qwq,舰长,88,供血包,35
19,264489711,北极星夜,舰长,812,供血包,35
20,509846987,枫浅沐熙,舰长,969,供血包,35
21,32957306,monky_kon,舰长,397,供血包,34
22,1695619600,阳气四射,舰长,778,供血包,34
23,650902976,星辰落缨,舰长,91,供血包,34
24,152425867,戳戳是坏蛋,舰长,510,供血包,34
25,1789334557,浅川舍人,舰长,159,供血包,34
26,106797737,yameito,舰长,1199,供血包,34
27,3546393505433751,爱情是糖捏,舰长,930,供血包,33
28,591355861,小小空洞骑士,舰长,886,供血包,33
29,4738109,绯樱_-,舰长,825,供血包,32
30,501191565,白墨猛的一批,舰长,270,供血包,32
31,15201741,炼金师的炼习作,舰长,171,供血包,32
32,30683849,风凌碧落,舰长,552,供血包,32
33,3546669796821037,何处梦清秋,舰长,643,供血包,31
34,137309469,小N我的超人,舰长,207,供血包,31
35,1500544767,你云夜能有什么坏心思,舰长,262,供血包,30
36,11398089,一里Bocchi酱,舰长,275,供血包,30
37,3461576619199229,绪山洛,舰长,90,供血包,30
38,528746345,k4ksaw,舰长,137,供血包,30
39,347897700,水晶冥,舰长,95,供血包,29
40,477256009,嘟肥嘟嘟,舰长,34,供血包,29
41,505800931,清氵连,舰长,179,供血包,29
42,3546980712188599,太阳又坠机了,舰长,92,供血包,28
43,1440752106,春风共作狮子鸣-,舰长,158,供血包,28
44,8558920,一天九杯奶茶的Master,舰长,150,供血包,28
45,401601766,孑孓排骨汤,舰长,120,供血包,28
46,33056284,枯红山海棠,舰长,60,供血包,28
47,39820524,牵丝喵neco,舰长,84,供血包,26
48,3546915971008552,芝士的无言,舰长,91,供血包,26
49,666960177,三千红丝缘何处,舰长,35,供血包,26
50,16611962,哈撒孤独,舰长,60,供血包,25
51,1777382674,泠爱云,舰长,35,供血包,25
52,3461582558333746,忘年忽念,舰长,88,供血包,25
53,2141117570,万万灵,舰长,30,供血包,25
54,535542637,ulsmallzhou,舰长,30,供血包,25
55,897992,苏京一片雪白,舰长,60,供血包,25
56,515187863,六个硬币冲冲冲,舰长,30,供血包,25
57,5139802,Q丶Q紫枫,舰长,31,供血包,24
58,487944808,赛博猴御医,舰长,38,供血包,24
59,692424477,0零遴,舰长,40,供血包,24
60,176866047,雪夜的皮皮蛋,舰长,14,供血包,24
61,1942327076,晦明如暗,舰长,34,供血包,24
62,3546581875821346,蕗茜菲尔,舰长,35,供血包,23
63,259474329,蜘蛛女神白織,舰长,30,供血包,23
64,426228455,玄非_,舰长,30,供血包,23
65,2097183,就叫可乐吧ヤ,舰长,30,供血包,23
66,66689820,嵢漓,舰长,30,供血包,23
67,4966834,Jill是鸽子,舰长,30,供血包,23
68,13841873,草人艺术馆,舰长,31,供血包,22
69,6838639,一见钟情528,舰长,26,供血包,22
70,527492541,-悠悠茶-,舰长,4,供血包,22
71,327105404,木呆的猫小白,舰长,8,供血包,21
72,38161805,倒头就睡的萧同学,舰长,26,供血包,21
73,15983872,夏娜521,舰长,31,供血包,21
74,3706971360332301,别再潇洒了,舰长,31,供血包,21
75,3546759229868162,语栀-_,舰长,26,供血包,21
