rank,uid,username,type,accompany,medal_name,medal_level
1,5729200,畏光゛,提督,1461,供血包,51
2,3493294526958393,萝宝宝の月月,舰长,984,供血包,46
3,11965818,转生成为超好用电击棒,舰长,864,供血包,43
4,9189063,缺德金毛,舰长,169,供血包,41
5,519274401,CL_LuckyE,舰长,882,供血包,40
6,34157994,爱学习的萌新白面包,舰长,1020,供血包,39
7,367346953,洛天启I黑星,舰长,1503,供血包,39
8,79963241,cube_miku,舰长,348,供血包,39
9,424384495,傲罗の假期,舰长,921,供血包,37
10,677668473,萝哥の现亦,舰长,924,供血包,37
11,36132907,猫鳄霸,舰长,947,供血包,37
12,60461156,-我-永远喜欢爱莉希雅,舰长,577,供血包,36
13,484156,欧卡尼亚,舰长,1478,供血包,36
14,11933095,靑鋆子,舰长,834,供血包,36
15,456839656,凌冬寒九,舰长,1082,供血包,35
16,437490940,养马糕手-,舰长,947,供血包,35
17,573508245,鸢桦aky,舰长,662,供血包,35
18,189598054,i珂i,舰长,976,供血包,35
19,1512279910,我是路痴qwq,舰长,105,供血包,35
20,264489711,北极星夜,舰长,829,供血包,35
21,509846987,枫浅沐熙,舰长,986,供血包,35
22,32957306,monky_kon,舰长,414,供血包,34
23,1695619600,阳气四射,舰长,782,供血包,34
24,1789334557,浅川舍人,舰长,176,供血包,34
25,650902976,星辰落缨,舰长,108,供血包,34
26,106797737,yameito,舰长,1216,供血包,34
27,9174916,一杵钟声丶又见朝阳,舰长,78,供血包,34
28,3546393505433751,爱情是糖捏,舰长,947,供血包,33
29,363857729,玉咩咩碳,舰长,632,供血包,33
30,591355861,小小空洞骑士,舰长,903,供血包,33
31,4738109,绯樱_-,舰长,842,供血包,33
32,15201741,炼金师的炼习作,舰长,188,供血包,32
33,30683849,风凌碧落,舰长,569,供血包,32
34,3546669796821037,何处梦清秋,舰长,660,供血包,31
35,137309469,小N我的超人,舰长,224,供血包,31
36,383036333,潇潇无雨声,舰长,452,供血包,31
37,11398089,一里Bocchi酱,舰长,292,供血包,31
38,494671967,故寓诸无竟,舰长,182,供血包,30
39,3461576619199229,绪山洛,舰长,107,供血包,30
40,1356196765,徐泽魈杨,舰长,258,供血包,30
41,477256009,嘟肥嘟嘟,舰长,51,供血包,30
42,528746345,k4ksaw,舰长,154,供血包,30
43,21798828,是大野猫,舰长,302,供血包,30
44,10246461,最爱西瓜天使,舰长,332,供血包,30
45,347897700,水晶冥,舰长,112,供血包,30
46,343836607,二零237,舰长,212,供血包,30
47,173903164,番薯是不会去学习的,舰长,152,供血包,29
48,3546980712188599,太阳又坠机了,舰长,109,供血包,29
49,1440752106,春风共作狮子鸣-,舰长,175,供血包,28
50,33056284,枯红山海棠,舰长,61,供血包,28
51,1554871865,终焉之后即为梦醒,舰长,152,供血包,28
52,13342984,真装路过,舰长,11,供血包,27
53,385307665,全世界唯一孤寡,舰长,62,供血包,27
54,39820524,牵丝喵neco,舰长,101,供血包,27
55,233862617,咋也不知道叫啥名,舰长,32,供血包,27
56,479213028,粉雾彼岸,舰长,32,供血包,27
57,1777382674,泠爱云,舰长,52,供血包,26
58,666960177,三千红丝缘何处,舰长,52,供血包,26
59,1942327076,晦明如暗,舰长,51,供血包,25
60,34594434,坠入大海的鱼,舰长,32,供血包,25
61,66689820,嵢漓,舰长,47,供血包,24
62,692424477,0零遴,舰长,57,供血包,24
63,487944808,赛博猴御医,舰长,55,供血包,24
64,176866047,雪夜的皮皮蛋,舰长,31,供血包,24
65,327105404,木呆的猫小白,舰长,25,供血包,24
66,620493,面包蘸炼奶,舰长,2,供血包,24
67,3546581875821346,蕗茜菲尔,舰长,52,供血包,23
68,319250358,愿其不悔,舰长,2,供血包,22
69,3493142441495255,风落江枫,舰长,2,供血包,22
70,600315864,闻人不疑,舰长,2,供血包,22
71,69289118,試做型羽毛筆,舰长,11,供血包,22
72,527492541,-悠悠茶-,舰长,21,供血包,22
73,262388730,听风逝夜xxs,舰长,12,供血包,22
