rank,uid,username,type,accompany,medal_name,medal_level
1,60461156,-我-永远喜欢爱莉希雅,提督,478,供血包,35
2,5729200,畏光゛,舰长,1358,供血包,51
3,3493294526958393,萝宝宝の月月,舰长,881,供血包,46
4,11965818,膏青五马,舰长,761,供血包,43
5,249594967,久爱锦狸Kaorou,舰长,1331,供血包,40
6,34157994,爱学习的萌新白面包,舰长,917,供血包,39
7,367346953,洛天启I黑星,舰长,1400,供血包,39
8,519274401,CL_LuckyE,舰长,779,供血包,38
9,79963241,cube_miku,舰长,264,供血包,38
10,9189063,缺德金毛,舰长,69,供血包,37
11,677668473,萝哥の现亦,舰长,821,供血包,37
12,424384495,面包の假期,舰长,818,供血包,37
13,36132907,猫鳄霸,舰长,844,供血包,37
14,452182553,一条咸化鲨鱼,舰长,925,供血包,36
15,35505931,无是吾,舰长,1058,供血包,36
16,11933095,靑鋆子,舰长,731,供血包,36
17,484156,欧卡尼亚,舰长,1375,供血包,35
18,456839656,凌冬寒九,舰长,1029,供血包,35
19,437490940,养马糕手-,舰长,844,供血包,35
20,573508245,鸢桦aky,舰长,567,供血包,35
21,368890986,青柠绝配鱼香肉丝,舰长,75,供血包,35
22,189598054,i珂i,舰长,873,供血包,35
23,509846987,枫浅沐熙,舰长,883,供血包,35
24,264489711,北极星夜,舰长,726,供血包,34
25,13313146,御坂スティーブ,舰长,505,供血包,34
26,32957306,monky_kon,舰长,311,供血包,34
27,1695619600,阳气四射,舰长,698,供血包,34
28,106797737,yameito,舰长,1113,供血包,33
29,363857729,玉咩咩碳,舰长,579,供血包,33
30,123729248,天麟夜宇,舰长,463,供血包,33
31,3546393505433751,爱情是糖捏,舰长,844,供血包,33
32,591355861,小小空洞骑士,舰长,800,供血包,32
33,3546598770477604,不知眠深,舰长,131,供血包,32
34,363297560,乙坂奈绪,舰长,519,供血包,32
35,4738109,绯樱_-,舰长,739,供血包,32
36,30683849,风凌碧落,舰长,466,供血包,31
37,3546669796821037,何处梦清秋,舰长,557,供血包,30
38,44749665,吾愿ya,舰长,68,供血包,30
39,501191565,可甜可盐的白墨,舰长,189,供血包,29
40,2014470994,太阳将要毁伤-,舰长,46,供血包,29
41,52686530,奶茶配动漫,舰长,72,供血包,29
42,528746345,k4ksaw,舰长,51,供血包,29
43,3546715697187565,龙之梦迷,舰长,219,供血包,29
44,1326809254,序三数秋,舰长,241,供血包,29
45,3546695979764083,里世界观测者,舰长,64,供血包,29
46,650902976,星辰落缨,舰长,5,供血包,29
47,290696925,火力大喵出门就倒,舰长,66,供血包,29
48,15201741,炼金师的炼习作,舰长,85,供血包,28
49,11398089,一里Bocchi酱,舰长,189,供血包,28
50,693398201,傲娇控蒸鹅心,舰长,42,供血包,28
51,33380498,SAT竹唤夏,舰长,82,供血包,28
52,307465570,z花与时光同眠,舰长,39,供血包,28
53,475023191,懒_癌_晚_期,舰长,72,供血包,28
54,343836607,二零237,舰长,159,供血包,28
55,494671967,故寓诸无竟,舰长,114,供血包,28
56,137309469,小N我的超人,舰长,123,供血包,28
57,1610659549,皮皮小八,舰长,38,供血包,28
58,3461576619199229,绪山洛,舰长,30,供血包,27
59,138620787,是z先生呀,舰长,84,供血包,27
60,255217452,我不是离散,舰长,72,供血包,27
61,16906383,美九真爱,舰长,111,供血包,26
62,1789334557,浅川舍人,舰长,73,供血包,26
63,233645397,蘇軒然,舰长,126,供血包,26
64,2076599517,想喝血包,舰长,5,供血包,26
65,59223438,青呱哇哇叫,舰长,87,供血包,26
66,173903164,-久世_,舰长,72,供血包,25
67,3546827271965048,凡宫_,舰长,86,供血包,25
68,12364173,十六夜H咲夜,舰长,73,供血包,25
69,3546815343364852,羽梦泽Tokaie,舰长,69,供血包,25
70,1651479,冬眠兔酱,舰长,34,供血包,25
71,492898392,野生常长老,舰长,7,供血包,25
72,522664126,下饭大队长1,舰长,9,供血包,25
73,1980623710,都兜斗豆逗窦吺梪钭,舰长,27,供血包,25
74,2057587572,家妻三玖卡哇伊,舰长,13,供血包,25
75,1440752106,春风共作狮子鸣-,舰长,72,供血包,25
76,3546678636317194,今日精神状态良好I,舰长,12,供血包,25
77,325674682,我有一米六16,舰长,86,供血包,25
78,3546645459372400,money_for,舰长,72,供血包,24
79,3546980712188599,太阳又坠机了,舰长,9,供血包,24
80,1811650231,墨砌文香,舰长,36,供血包,24
81,39820524,牵丝喵neco,舰长,34,供血包,23
82,347897700,水晶冥,舰长,9,供血包,22
83,362146916,是一个小包子z,舰长,4,供血包,22
84,3546838007286318,_愛している,舰长,5,供血包,22
85,1905868340,锇_钚_钳_锌,舰长,9,供血包,22
86,471266480,Zx芝,舰长,6,供血包,22
87,3461582558333746,忘年忽念,舰长,2,供血包,22
88,3546865037478754,惋惜轻颜,舰长,4,供血包,22
89,1512279910,我是路痴qwq,舰长,2,供血包,22
90,1018043473,74687464,舰长,9,供血包,22
91,1445217727,露日烤箱,舰长,9,供血包,21
92,1013154799,倚桥觅烟雨,舰长,9,供血包,21
93,3546836746898023,Minecraft苏联麦块君,舰长,20,供血包,21
94,194161746,苍小郁TT,舰长,4,供血包,21
95,344595049,远方旅者,舰长,9,供血包,21
96,353136823,云收夏意,舰长,22,供血包,21
97,39911280,铭月语,舰长,5,供血包,21
98,1261100943,_一次就好_,舰长,28,供血包,21
99,409778757,云愈深,舰长,31,供血包,21
100,3691002881641209,发现腿饭吃,舰长,6,供血包,21
101,400991228,好多号的,舰长,22,供血包,21
102,1100961547,时鸢茴序巷,舰长,4,供血包,21
103,1937676953,黄油-butter-,舰长,4,供血包,21
104,3706927571798180,鏽艷靅齈韆鑾䰱,舰长,4,供血包,21
105,674111780,小落花茶,舰长,4,供血包,21
106,2003099070,靐龖龘靐齾爩灪龖,舰长,4,供血包,21
107,431210217,酋长咱回家_,舰长,4,供血包,21
108,3706936209968060,鸜麷驪鬱韊靏,舰长,4,供血包,21
109,274411504,许先生演绎者喜羊羊,舰长,3,供血包,21
110,314730208,千鵲1,舰长,2,供血包,21
111,3546658820327475,星磷落缨,舰长,4,供血包,21
112,3537119995759211,落缨5号,舰长,2,供血包,21
113,329917341,bucibucibalabala,舰长,4,供血包,21
